
0.000000 0.000000            0
0.000000 1.000000            0
0.000000 2.000000            0
0.000000 3.000000            0
0.000000 4.000000            0
0.000000 5.000000            0
0.000000 6.000000            0
0.000000 7.000000            0
0.000000 8.000000            0
0.000000 9.000000            0
0.000000 10.000000            0
0.000000 11.000000            0
0.000000 12.000000            0
0.000000 13.000000            0
0.000000 14.000000            0
0.000000 15.000000            0
0.000000 16.000000            0
0.000000 17.000000            0
0.000000 18.000000            0
0.000000 19.000000            0
0.000000 20.000000            0
0.000000 21.000000            0
0.000000 22.000000            0
0.000000 23.000000            0
0.000000 24.000000            0
0.000000 25.000000            0
0.000000 26.000000            0
0.000000 27.000000            0
0.000000 28.000000            0
0.000000 29.000000            0

1.000000 0.000000            0
1.000000 1.000000     -0.12326
1.000000 2.000000     -0.24708
1.000000 3.000000     -0.37148
1.000000 4.000000     -0.49528
1.000000 5.000000     -0.61506
1.000000 6.000000     -0.72382
1.000000 7.000000     -0.80952
1.000000 8.000000     -0.85488
1.000000 9.000000     -0.84094
1.000000 10.000000     -0.75737
1.000000 11.000000     -0.61368
1.000000 12.000000     -0.42829
1.000000 13.000000     -0.21861
1.000000 14.000000    0.0019702
1.000000 15.000000      0.22284
1.000000 16.000000      0.43347
1.000000 17.000000      0.62061
1.000000 18.000000       0.7671
1.000000 19.000000      0.85483
1.000000 20.000000      0.87443
1.000000 21.000000      0.83619
1.000000 22.000000      0.75887
1.000000 23.000000      0.65961
1.000000 24.000000      0.55035
1.000000 25.000000      0.43809
1.000000 26.000000      0.32626
1.000000 27.000000       0.2161
1.000000 28.000000      0.10757
1.000000 29.000000            0

2.000000 0.000000            0
2.000000 1.000000     -0.24597
2.000000 2.000000     -0.49358
2.000000 3.000000     -0.74357
2.000000 4.000000     -0.99457
2.000000 5.000000      -1.2411
2.000000 6.000000      -1.4707
2.000000 7.000000      -1.6594
2.000000 8.000000       -1.769
2.000000 9.000000      -1.7515
2.000000 10.000000      -1.5748
2.000000 11.000000      -1.2691
2.000000 12.000000     -0.88088
2.000000 13.000000      -0.4481
2.000000 14.000000    0.0036441
2.000000 15.000000      0.45593
2.000000 16.000000      0.89043
2.000000 17.000000       1.2819
2.000000 18.000000        1.593
2.000000 19.000000       1.7778
2.000000 20.000000       1.8067
2.000000 21.000000       1.7115
2.000000 22.000000       1.5397
2.000000 23.000000       1.3292
2.000000 24.000000       1.1037
2.000000 25.000000      0.87575
2.000000 26.000000      0.65087
2.000000 27.000000      0.43057
2.000000 28.000000       0.2142
2.000000 29.000000            0

3.000000 0.000000            0
3.000000 1.000000     -0.36705
3.000000 2.000000      -0.7377
3.000000 3.000000      -1.1146
3.000000 4.000000      -1.4983
3.000000 5.000000      -1.8842
3.000000 6.000000      -2.2584
3.000000 7.000000      -2.5883
3.000000 8.000000      -2.8104
3.000000 9.000000      -2.8213
3.000000 10.000000      -2.5214
3.000000 11.000000      -2.0069
3.000000 12.000000       -1.378
3.000000 13.000000     -0.69656
3.000000 14.000000    0.0047802
3.000000 15.000000      0.70679
3.000000 16.000000       1.3904
3.000000 17.000000       2.0235
3.000000 18.000000       2.5451
3.000000 19.000000       2.8566
3.000000 20.000000       2.8631
3.000000 21.000000       2.6633
3.000000 22.000000       2.3592
3.000000 23.000000       2.0138
3.000000 24.000000       1.6595
3.000000 25.000000       1.3103
3.000000 26.000000      0.97088
3.000000 27.000000      0.64112
3.000000 28.000000      0.31864
3.000000 29.000000            0

4.000000 0.000000            0
4.000000 1.000000     -0.48453
4.000000 2.000000     -0.97553
4.000000 3.000000       -1.479
4.000000 4.000000      -1.9997
4.000000 5.000000      -2.5391
4.000000 6.000000      -3.0903
4.000000 7.000000      -3.6252
4.000000 8.000000      -4.0628
4.000000 9.000000      -4.2019
4.000000 10.000000      -3.6825
4.000000 11.000000      -2.8591
4.000000 12.000000      -1.9278
4.000000 13.000000     -0.96487
4.000000 14.000000    0.0052467
4.000000 15.000000      0.97601
4.000000 16.000000       1.9411
4.000000 17.000000       2.8765
4.000000 18.000000       3.7074
4.000000 19.000000       4.2405
4.000000 20.000000       4.1259
4.000000 21.000000       3.7194
4.000000 22.000000       3.2198
4.000000 23.000000       2.7075
4.000000 24.000000       2.2102
4.000000 25.000000       1.7351
4.000000 26.000000       1.2812
4.000000 27.000000      0.84438
4.000000 28.000000      0.41923
4.000000 29.000000            0

5.000000 0.000000            0
5.000000 1.000000     -0.59554
5.000000 2.000000      -1.2009
5.000000 3.000000      -1.8262
5.000000 4.000000      -2.4825
5.000000 5.000000      -3.1822
5.000000 6.000000      -3.9384
5.000000 7.000000      -4.7594
5.000000 8.000000      -5.6139
5.000000 9.000000      -6.2408
5.000000 10.000000      -5.1476
5.000000 11.000000      -3.8194
5.000000 12.000000      -2.5092
5.000000 13.000000      -1.2403
5.000000 14.000000    0.0050707
5.000000 15.000000       1.2509
5.000000 16.000000       2.5213
5.000000 17.000000       3.8341
5.000000 18.000000       5.1674
5.000000 19.000000       6.2721
5.000000 20.000000       5.6806
5.000000 21.000000       4.8685
5.000000 22.000000       4.0933
5.000000 23.000000        3.386
5.000000 24.000000       2.7387
5.000000 25.000000       2.1388
5.000000 26.000000       1.5745
5.000000 27.000000       1.0359
5.000000 28.000000      0.51391
5.000000 29.000000            0

6.000000 0.000000            0
6.000000 1.000000     -0.69678
6.000000 2.000000      -1.4062
6.000000 3.000000      -2.1423
6.000000 4.000000      -2.9219
6.000000 5.000000      -3.7687
6.000000 6.000000      -4.7216
6.000000 7.000000      -5.8603
6.000000 8.000000      -7.3924
6.000000 9.000000          -10
6.000000 10.000000      -6.8476
6.000000 11.000000      -4.7615
6.000000 12.000000      -3.0495
6.000000 13.000000      -1.4923
6.000000 14.000000     0.004446
6.000000 15.000000       1.5014
6.000000 16.000000        3.059
6.000000 17.000000       4.7712
6.000000 18.000000       6.8561
6.000000 19.000000           10
6.000000 20.000000       7.4558
6.000000 21.000000       5.9807
6.000000 22.000000       4.8988
6.000000 23.000000       4.0047
6.000000 24.000000       3.2199
6.000000 25.000000       2.5066
6.000000 26.000000       1.8422
6.000000 27.000000        1.211
6.000000 28.000000      0.60046
6.000000 29.000000            0

7.000000 0.000000            0
7.000000 1.000000     -0.78532
7.000000 2.000000       -1.585
7.000000 3.000000      -2.4148
7.000000 4.000000      -3.2942
7.000000 5.000000      -4.2492
7.000000 6.000000      -5.3192
7.000000 7.000000      -6.5678
7.000000 8.000000      -8.0953
7.000000 9.000000          -10
7.000000 10.000000      -7.4813
7.000000 11.000000      -5.3294
7.000000 12.000000      -3.4348
7.000000 13.000000      -1.6839
7.000000 14.000000    0.0036509
7.000000 15.000000       1.6912
7.000000 16.000000       3.4419
7.000000 17.000000       5.3358
7.000000 18.000000       7.4857
7.000000 19.000000           10
7.000000 20.000000        8.162
7.000000 21.000000       6.6997
7.000000 22.000000       5.5165
7.000000 23.000000       4.5139
7.000000 24.000000       3.6297
7.000000 25.000000       2.8256
7.000000 26.000000       2.0767
7.000000 27.000000       1.3652
7.000000 28.000000      0.67699
7.000000 29.000000            0

8.000000 0.000000            0
8.000000 1.000000     -0.85952
8.000000 2.000000      -1.7336
8.000000 3.000000      -2.6379
8.000000 4.000000      -3.5907
8.000000 5.000000      -4.6146
8.000000 6.000000      -5.7381
8.000000 7.000000      -6.9963
8.000000 8.000000      -8.4211
8.000000 9.000000          -10
8.000000 10.000000      -7.7483
8.000000 11.000000      -5.6401
8.000000 12.000000      -3.6764
8.000000 13.000000      -1.8123
8.000000 14.000000    0.0028816
8.000000 15.000000       1.8179
8.000000 16.000000       3.6816
8.000000 17.000000       5.6444
8.000000 18.000000       7.7509
8.000000 19.000000           10
8.000000 20.000000       8.4926
8.000000 21.000000       7.1394
8.000000 22.000000       5.9537
8.000000 23.000000       4.9049
8.000000 24.000000       3.9592
8.000000 25.000000       3.0893
8.000000 26.000000       2.2738
8.000000 27.000000       1.4961
8.000000 28.000000       0.7423
8.000000 29.000000            0

9.000000 0.000000            0
9.000000 1.000000     -0.91917
9.000000 2.000000      -1.8519
9.000000 3.000000      -2.8125
9.000000 4.000000      -3.8163
9.000000 5.000000      -4.8803
9.000000 6.000000      -6.0223
9.000000 7.000000      -7.2583
