
4.000000 41.000000      0.48603
4.000000 42.000000      0.48509
4.000000 43.000000      0.47862
4.000000 44.000000      0.46716
4.000000 45.000000      0.45128
4.000000 46.000000      0.43151
4.000000 47.000000      0.40838
4.000000 48.000000      0.38235
4.000000 49.000000      0.35386
4.000000 50.000000       0.3233
4.000000 51.000000      0.29102
4.000000 52.000000      0.25731
4.000000 53.000000      0.22244
4.000000 54.000000      0.18664
4.000000 55.000000      0.15012
4.000000 56.000000      0.11305
4.000000 57.000000     0.075578
4.000000 58.000000     0.037852
4.000000 59.000000            0

5.000000 0.000000            0
5.000000 1.000000    -0.049009
5.000000 2.000000    -0.097827
5.000000 3.000000     -0.14626
5.000000 4.000000     -0.19409
5.000000 5.000000     -0.24109
5.000000 6.000000     -0.28701
5.000000 7.000000     -0.33153
5.000000 8.000000     -0.37434
5.000000 9.000000     -0.41503
5.000000 10.000000     -0.45318
5.000000 11.000000      -0.4883
5.000000 12.000000     -0.51981
5.000000 13.000000     -0.54713
5.000000 14.000000     -0.56956
5.000000 15.000000     -0.58642
5.000000 16.000000     -0.59696
5.000000 17.000000     -0.60044
5.000000 18.000000     -0.59615
5.000000 19.000000     -0.58345
5.000000 20.000000      -0.5618
5.000000 21.000000     -0.53085
5.000000 22.000000     -0.49046
5.000000 23.000000     -0.44077
5.000000 24.000000     -0.38224
5.000000 25.000000     -0.31563
5.000000 26.000000     -0.24207
5.000000 27.000000     -0.16296
5.000000 28.000000    -0.079995
5.000000 29.000000    0.0049863
5.000000 30.000000      0.09003
5.000000 31.000000      0.17318
5.000000 32.000000      0.25259
5.000000 33.000000      0.32658
5.000000 34.000000      0.39373
5.000000 35.000000      0.45293
5.000000 36.000000      0.50339
5.000000 37.000000      0.54466
5.000000 38.000000       0.5766
5.000000 39.000000      0.59934
5.000000 40.000000      0.61323
5.000000 41.000000       0.6188
5.000000 42.000000      0.61669
5.000000 43.000000      0.60759
5.000000 44.000000      0.59226
5.000000 45.000000      0.57141
5.000000 46.000000      0.54575
5.000000 47.000000      0.51595
5.000000 48.000000       0.4826
5.000000 49.000000      0.44626
5.000000 50.000000      0.40742
5.000000 51.000000      0.36649
5.000000 52.000000      0.32385
5.000000 53.000000      0.27983
5.000000 54.000000       0.2347
5.000000 55.000000      0.18871
5.000000 56.000000      0.14207
5.000000 57.000000     0.094966
5.000000 58.000000     0.047557
5.000000 59.000000            0

6.000000 0.000000            0
6.000000 1.000000    -0.059247
6.000000 2.000000     -0.11828
6.000000 3.000000     -0.17688
6.000000 4.000000     -0.23481
6.000000 5.000000      -0.2918
6.000000 6.000000     -0.34756
6.000000 7.000000     -0.40175
6.000000 8.000000     -0.45397
6.000000 9.000000     -0.50377
6.000000 10.000000     -0.55064
6.000000 11.000000     -0.59399
6.000000 12.000000     -0.63314
6.000000 13.000000     -0.66735
6.000000 14.000000     -0.69579
6.000000 15.000000     -0.71757
6.000000 16.000000     -0.73177
6.000000 17.000000     -0.73742
6.000000 18.000000     -0.73357
6.000000 19.000000     -0.71937
6.000000 20.000000     -0.69407
6.000000 21.000000     -0.65712
6.000000 22.000000     -0.60829
6.000000 23.000000     -0.54764
6.000000 24.000000     -0.47569
6.000000 25.000000     -0.39338
6.000000 26.000000      -0.3021
6.000000 27.000000     -0.20366
6.000000 28.000000     -0.10021
6.000000 29.000000    0.0058495
6.000000 30.000000      0.11198
6.000000 31.000000      0.21566
6.000000 32.000000      0.31447
6.000000 33.000000      0.40626
6.000000 34.000000      0.48923
6.000000 35.000000      0.56198
6.000000 36.000000      0.62356
6.000000 37.000000      0.67347
6.000000 38.000000      0.71161
6.000000 39.000000      0.73823
6.000000 40.000000      0.75387
6.000000 41.000000      0.75926
6.000000 42.000000      0.75526
6.000000 43.000000      0.74281
6.000000 44.000000      0.72286
6.000000 45.000000      0.69635
6.000000 46.000000      0.66414
6.000000 47.000000      0.62706
6.000000 48.000000      0.58585
6.000000 49.000000      0.54118
6.000000 50.000000      0.49361
6.000000 51.000000      0.44366
6.000000 52.000000      0.39177
6.000000 53.000000      0.33832
6.000000 54.000000      0.28362
6.000000 55.000000      0.22796
6.000000 56.000000      0.17157
6.000000 57.000000      0.11466
6.000000 58.000000     0.057409
6.000000 59.000000            0

7.000000 0.000000            0
7.000000 1.000000    -0.069697
7.000000 2.000000     -0.13917
7.000000 3.000000     -0.20817
7.000000 4.000000     -0.27646
7.000000 5.000000     -0.34374
7.000000 6.000000     -0.40969
7.000000 7.000000     -0.47393
7.000000 8.000000     -0.53602
7.000000 9.000000     -0.59545
7.000000 10.000000     -0.65163
7.000000 11.000000     -0.70388
7.000000 12.000000     -0.75141
7.000000 13.000000     -0.79333
7.000000 14.000000     -0.82866
7.000000 15.000000     -0.85632
7.000000 16.000000     -0.87513
7.000000 17.000000     -0.88388
7.000000 18.000000     -0.88135
7.000000 19.000000     -0.86639
7.000000 20.000000     -0.83797
7.000000 21.000000      -0.7953
7.000000 22.000000     -0.73792
7.000000 23.000000     -0.66581
7.000000 24.000000     -0.57951
7.000000 25.000000      -0.4801
7.000000 26.000000      -0.3693
7.000000 27.000000     -0.24937
7.000000 28.000000     -0.12303
7.000000 29.000000    0.0066379
7.000000 30.000000       0.1364
7.000000 31.000000      0.26299
7.000000 32.000000      0.38337
7.000000 33.000000      0.49477
7.000000 34.000000      0.59495
7.000000 35.000000       0.6822
7.000000 36.000000      0.75541
7.000000 37.000000      0.81405
7.000000 38.000000      0.85814
7.000000 39.000000      0.88811
7.000000 40.000000      0.90476
7.000000 41.000000       0.9091
7.000000 42.000000      0.90229
7.000000 43.000000      0.88553
7.000000 44.000000      0.86004
7.000000 45.000000      0.82697
7.000000 46.000000       0.7874
7.000000 47.000000      0.74231
7.000000 48.000000      0.69257
7.000000 49.000000      0.63898
7.000000 50.000000      0.58218
7.000000 51.000000      0.52278
7.000000 52.000000      0.46126
7.000000 53.000000      0.39805
7.000000 54.000000      0.33351
7.000000 55.000000      0.26793
7.000000 56.000000      0.20158
7.000000 57.000000      0.13468
7.000000 58.000000     0.067425
7.000000 59.000000            0

8.000000 0.000000            0
8.000000 1.000000    -0.080375
8.000000 2.000000     -0.16052
8.000000 3.000000     -0.24019
8.000000 4.000000     -0.31912
8.000000 5.000000     -0.39701
8.000000 6.000000     -0.47353
8.000000 7.000000     -0.54825
8.000000 8.000000     -0.62072
8.000000 9.000000     -0.69038
8.000000 10.000000     -0.75655
8.000000 11.000000     -0.81848
8.000000 12.000000     -0.87528
8.000000 13.000000     -0.92591
8.000000 14.000000     -0.96922
8.000000 15.000000      -1.0039
8.000000 16.000000      -1.0285
8.000000 17.000000      -1.0416
8.000000 18.000000      -1.0416
8.000000 19.000000      -1.0269
8.000000 20.000000     -0.99613
8.000000 21.000000     -0.94818
8.000000 22.000000     -0.88227
8.000000 23.000000     -0.79819
8.000000 24.000000     -0.69642
8.000000 25.000000     -0.57822
8.000000 26.000000     -0.44564
8.000000 27.000000     -0.30148
8.000000 28.000000     -0.14919
8.000000 29.000000    0.0073389
8.000000 30.000000      0.16397
8.000000 31.000000      0.31656
8.000000 32.000000      0.46122
8.000000 33.000000      0.59451
8.000000 34.000000      0.71361
8.000000 35.000000      0.81646
8.000000 36.000000      0.90182
8.000000 37.000000      0.96919
8.000000 38.000000       1.0188
8.000000 39.000000       1.0513
8.000000 40.000000        1.068
8.000000 41.000000       1.0701
8.000000 42.000000       1.0593
8.000000 43.000000        1.037
8.000000 44.000000       1.0048
8.000000 45.000000      0.96409
8.000000 46.000000      0.91617
8.000000 47.000000      0.86219
8.000000 48.000000      0.80316
8.000000 49.000000      0.73997
8.000000 50.000000      0.67337
8.000000 51.000000      0.60402
8.000000 52.000000      0.53245
8.000000 53.000000      0.45912
8.000000 54.000000      0.38443
8.000000 55.000000      0.30868
8.000000 56.000000      0.23214
8.000000 57.000000      0.15505
8.000000 58.000000     0.077613
8.000000 59.000000            0

9.000000 0.000000            0
9.000000 1.000000    -0.091284
9.000000 2.000000     -0.18234
9.000000 3.000000     -0.27294
9.000000 4.000000     -0.36282
9.000000 5.000000     -0.45167
9.000000 6.000000     -0.53915
9.000000 7.000000     -0.62484
9.000000 8.000000     -0.70825
9.000000 9.000000     -0.78878
9.000000 10.000000     -0.86572
9.000000 11.000000     -0.93823
9.000000 12.000000      -1.0053
9.000000 13.000000      -1.0658
9.000000 14.000000      -1.1184
9.000000 15.000000      -1.1615
9.000000 16.000000      -1.1935
9.000000 17.000000      -1.2125
9.000000 18.000000      -1.2164
9.000000 19.000000      -1.2034
9.000000 20.000000      -1.1715
9.000000 21.000000       -1.119
9.000000 22.000000      -1.0448
9.000000 23.000000     -0.94825
9.000000 24.000000     -0.82977
9.000000 25.000000     -0.69072
9.000000 26.000000     -0.53355
9.000000 27.000000     -0.36172
9.000000 28.000000     -0.17958
9.000000 29.000000    0.0079392
9.000000 30.000000      0.19557
9.000000 31.000000      0.37806
9.000000 32.000000      0.55046
9.000000 33.000000      0.70843
9.000000 34.000000       0.8485
9.000000 35.000000      0.96822
9.000000 36.000000       1.0662
9.000000 37.000000       1.1421
9.000000 38.000000       1.1964
9.000000 39.000000       1.2304
9.000000 40.000000       1.2457
9.000000 41.000000       1.2441
9.000000 42.000000       1.2277
9.000000 43.000000       1.1984
9.000000 44.000000       1.1581
9.000000 45.000000       1.1084
9.000000 46.000000        1.051
9.000000 47.000000      0.98712
9.000000 48.000000      0.91791
9.000000 49.000000      0.84436
9.000000 50.000000      0.76732
9.000000 51.000000      0.68746
9.000000 52.000000      0.60539
9.000000 53.000000      0.52157
9.000000 54.000000       0.4364
9.000000 55.000000      0.35021
9.000000 56.000000      0.26326
9.000000 57.000000      0.17578
9.000000 58.000000     0.087973
9.000000 59.000000            0

10.000000 0.000000            0
10.000000 1.000000     -0.10242
10.000000 2.000000     -0.20463
10.000000 3.000000     -0.30642
10.000000 4.000000     -0.40753
10.000000 5.000000      -0.5077
10.000000 6.000000     -0.60656
10.000000 7.000000     -0.70371
10.000000 8.000000     -0.79865
10.000000 9.000000     -0.89077
10.000000 10.000000     -0.97931
10.000000 11.000000      -1.0634
10.000000 12.000000      -1.1419
10.000000 13.000000      -1.2137
10.000000 14.000000       -1.277
10.000000 15.000000      -1.3303
10.000000 16.000000      -1.3715
10.000000 17.000000      -1.3983
10.000000 18.000000      -1.4083
10.000000 19.000000      -1.3989
10.000000 20.000000      -1.3674
10.000000 21.000000      -1.3116
10.000000 22.000000      -1.2296
10.000000 23.000000      -1.1203
10.000000 24.000000      -0.9837
10.000000 25.000000     -0.82135
10.000000 26.000000     -0.63611
10.000000 27.000000     -0.43228
10.000000 28.000000     -0.21534
10.000000 29.000000    0.0084248
10.000000 30.000000      0.23232
10.000000 31.000000      0.44965
10.000000 32.000000      0.65411
10.000000 33.000000      0.84025
10.000000 34.000000       1.0038
10.000000 35.000000       1.1417
10.000000 36.000000       1.2527
10.000000 37.000000       1.3366
10.000000 38.000000       1.3945
10.000000 39.000000       1.4282
10.000000 40.000000       1.4402
10.000000 41.000000       1.4329
10.000000 42.000000       1.4089
10.000000 43.000000       1.3708
10.000000 44.000000       1.3206
10.000000 45.000000       1.2606
10.000000 46.000000       1.1923
10.000000 47.000000       1.1174
10.000000 48.000000        1.037
10.000000 49.000000      0.95226
10.000000 50.000000      0.86406
10.000000 51.000000      0.77314
10.000000 52.000000      0.68007
10.000000 53.000000      0.58536
10.000000 54.000000      0.48939
10.000000 55.000000      0.39249
10.000000 56.000000       0.2949
10.000000 57.000000      0.19685
10.000000 58.000000     0.098495
10.000000 59.000000            0

11.000000 0.000000            0
11.000000 1.000000     -0.11376
11.000000 2.000000     -0.22734
11.000000 3.000000     -0.34056
11.000000 4.000000     -0.45321
11.000000 5.000000     -0.56502
11.000000 6.000000     -0.67568
11.000000 7.000000     -0.78479
11.000000 8.000000     -0.89188
11.000000 9.000000     -0.99632
11.000000 10.000000      -1.0974
11.000000 11.000000      -1.1941
11.000000 12.000000      -1.2854
11.000000 13.000000      -1.3698
11.000000 14.000000      -1.4458
11.000000 15.000000      -1.5112
11.000000 16.000000      -1.5639
11.000000 17.000000       -1.601
11.000000 18.000000      -1.6196
11.000000 19.000000      -1.6163
11.000000 20.000000      -1.5877
11.000000 21.000000      -1.5305
11.000000 22.000000      -1.4417
11.000000 23.000000      -1.3195
11.000000 24.000000      -1.1634
11.000000 25.000000     -0.97486
11.000000 26.000000     -0.75725
11.000000 27.000000     -0.51596
11.000000 28.000000     -0.25794
11.000000 29.000000    0.0087819
11.000000 30.000000      0.27565
11.000000 31.000000      0.53409
11.000000 32.000000       0.7761
11.000000 33.000000      0.99471
11.000000 34.000000       1.1846
11.000000 35.000000       1.3422
11.000000 36.000000       1.4662
11.000000 37.000000       1.5571
11.000000 38.000000       1.6167
11.000000 39.000000       1.6479
11.000000 40.000000       1.6539
11.000000 41.000000       1.6383
11.000000 42.000000       1.6044
11.000000 43.000000       1.5551
11.000000 44.000000       1.4932
11.000000 45.000000       1.4209
11.000000 46.000000       1.3403
11.000000 47.000000        1.253
11.000000 48.000000       1.1604
11.000000 49.000000       1.0636
11.000000 50.000000      0.96355
11.000000 51.000000      0.86094
11.000000 52.000000       0.7564
11.000000 53.000000      0.65041
11.000000 54.000000      0.54333
11.000000 55.000000      0.43545
11.000000 56.000000      0.32702
11.000000 57.000000      0.21821
11.000000 58.000000      0.10916
11.000000 59.000000            0

12.000000 0.000000            0
12.000000 1.000000     -0.12527
12.000000 2.000000     -0.25042
12.000000 3.000000     -0.37529
12.000000 4.000000     -0.49972
12.000000 5.000000     -0.62349
12.000000 6.000000     -0.74634
12.000000 7.000000     -0.86791
12.000000 8.000000     -0.98775
12.000000 9.000000      -1.1053
12.000000 10.000000      -1.2198
12.000000 11.000000      -1.3303
12.000000 12.000000      -1.4357
12.000000 13.000000      -1.5345
12.000000 14.000000       -1.625
12.000000 15.000000      -1.7049
12.000000 16.000000      -1.7717
12.000000 17.000000      -1.8222
12.000000 18.000000      -1.8527
12.000000 19.000000      -1.8591
12.000000 20.000000      -1.8367
12.000000 21.000000      -1.7808
12.000000 22.000000      -1.6872
12.000000 23.000000      -1.5526
12.000000 24.000000      -1.3756
12.000000 25.000000      -1.1574
12.000000 26.000000     -0.90206
12.000000 27.000000     -0.61637
12.000000 28.000000     -0.30924
12.000000 29.000000    0.0089964
12.000000 30.000000      0.32739
12.000000 31.000000      0.63498
12.000000 32.000000      0.92147
12.000000 33.000000       1.1779
12.000000 34.000000       1.3976
12.000000 35.000000       1.5763
12.000000 36.000000       1.7129
12.000000 37.000000       1.8089
12.000000 38.000000       1.8673
12.000000 39.000000       1.8926
12.000000 40.000000       1.8894
12.000000 41.000000       1.8622
12.000000 42.000000       1.8152
12.000000 43.000000       1.7521
12.000000 44.000000        1.676
12.000000 45.000000       1.5896
12.000000 46.000000        1.495
12.000000 47.000000        1.394
12.000000 48.000000       1.2881
12.000000 49.000000       1.1783
12.000000 50.000000       1.0656
12.000000 51.000000      0.95068
12.000000 52.000000       0.8342
12.000000 53.000000      0.71654
12.000000 54.000000      0.59805
12.000000 55.000000      0.47898
12.000000 56.000000      0.35952
12.000000 57.000000       0.2398
12.000000 58.000000      0.11993
12.000000 59.000000            0

13.000000 0.000000            0
13.000000 1.000000     -0.13692
13.000000 2.000000     -0.27376
13.000000 3.000000     -0.41045
13.000000 4.000000     -0.54688
13.000000 5.000000      -0.6829
13.000000 6.000000     -0.81829
13.000000 7.000000     -0.95276
13.000000 8.000000      -1.0859
13.000000 9.000000      -1.2173
13.000000 10.000000      -1.3461
13.000000 11.000000      -1.4716
13.000000 12.000000      -1.5925
13.000000 13.000000      -1.7075
13.000000 14.000000      -1.8147
13.000000 15.000000      -1.9118
13.000000 16.000000      -1.9959
13.000000 17.000000      -2.0634
13.000000 18.000000      -2.1101
13.000000 19.000000      -2.1306
13.000000 20.000000       -2.119
13.000000 21.000000      -2.0689
13.000000 22.000000      -1.9737
13.000000 23.000000      -1.8281
13.000000 24.000000      -1.6291
13.000000 25.000000      -1.3771
13.000000 26.000000      -1.0772
13.000000 27.000000     -0.73819
13.000000 28.000000     -0.37167
13.000000 29.000000    0.0090545
13.000000 30.000000      0.38995
13.000000 31.000000      0.75698
13.000000 32.000000       1.0969
13.000000 33.000000        1.398
13.000000 34.000000       1.6515
13.000000 35.000000       1.8525
13.000000 36.000000       2.0003
13.000000 37.000000       2.0981
13.000000 38.000000       2.1511
13.000000 39.000000       2.1659
13.000000 40.000000       2.1488
13.000000 41.000000       2.1058
13.000000 42.000000       2.0421
13.000000 43.000000       1.9621
13.000000 44.000000       1.8692
13.000000 45.000000       1.7665
13.000000 46.000000       1.6561
13.000000 47.000000         1.54
13.000000 48.000000       1.4195
13.000000 49.000000       1.2958
13.000000 50.000000       1.1697
13.000000 51.000000        1.042
13.000000 52.000000      0.91316
13.000000 53.000000      0.78351
13.000000 54.000000      0.65335
13.000000 55.000000       0.5229
13.000000 56.000000      0.39227
13.000000 57.000000      0.26154
13.000000 58.000000      0.13078
13.000000 59.000000            0

14.000000 0.000000            0
14.000000 1.000000     -0.14863
14.000000 2.000000     -0.29726
14.000000 3.000000     -0.44588
14.000000 4.000000     -0.59446
14.000000 5.000000     -0.74293
14.000000 6.000000     -0.89115
14.000000 7.000000      -1.0389
14.000000 8.000000      -1.1859
14.000000 9.000000      -1.3318
14.000000 10.000000      -1.4758
14.000000 11.000000      -1.6174
14.000000 12.000000      -1.7553
14.000000 13.000000      -1.8883
14.000000 14.000000      -2.0145
14.000000 15.000000      -2.1316
14.000000 16.000000      -2.2366
14.000000 17.000000      -2.3256
14.000000 18.000000      -2.3935
14.000000 19.000000      -2.4342
14.000000 20.000000        -2.44
14.000000 21.000000       -2.402
14.000000 22.000000      -2.3107
14.000000 23.000000      -2.1571
14.000000 24.000000      -1.9354
14.000000 25.000000      -1.6448
14.000000 26.000000      -1.2915
14.000000 27.000000     -0.88752
14.000000 28.000000     -0.44829
14.000000 29.000000    0.0089439
14.000000 30.000000      0.46636
14.000000 31.000000      0.90612
14.000000 32.000000        1.311
14.000000 33.000000       1.6656
14.000000 34.000000       1.9579
14.000000 35.000000       2.1818
14.000000 36.000000       2.3378
14.000000 37.000000        2.432
14.000000 38.000000       2.4732
14.000000 39.000000        2.471
14.000000 40.000000        2.434
14.000000 41.000000       2.3701
14.000000 42.000000       2.2854
14.000000 43.000000       2.1848
14.000000 44.000000       2.0723
14.000000 45.000000        1.951
14.000000 46.000000        1.823
14.000000 47.000000       1.6903
14.000000 48.000000       1.5542
14.000000 49.000000       1.4157
14.000000 50.000000       1.2756
14.000000 51.000000       1.1345
14.000000 52.000000       0.9929
14.000000 53.000000      0.85097
14.000000 54.000000      0.70896
14.000000 55.000000      0.56699
14.000000 56.000000      0.42511
14.000000 57.000000      0.28333
14.000000 58.000000      0.14164
14.000000 59.000000            0

15.000000 0.000000            0
15.000000 1.000000     -0.16034
15.000000 2.000000     -0.32076
15.000000 3.000000     -0.48135
15.000000 4.000000     -0.64216
15.000000 5.000000      -0.8032
15.000000 6.000000     -0.96446
15.000000 7.000000      -1.1258
15.000000 8.000000      -1.2871
15.000000 9.000000       -1.448
15.000000 10.000000      -1.6081
15.000000 11.000000      -1.7668
15.000000 12.000000      -1.9231
15.000000 13.000000      -2.0758
15.000000 14.000000      -2.2234
15.000000 15.000000      -2.3636
15.000000 16.000000      -2.4934
15.000000 17.000000      -2.6087
15.000000 18.000000      -2.7042
15.000000 19.000000      -2.7727
15.000000 20.000000      -2.8047
15.000000 21.000000      -2.7884
15.000000 22.000000      -2.7098
