0     0     0
1     0     0
2     0     0
3     0     0
4     0     0
5     0     0
6     0     0
7     0     0
8     0     0
9     0     0
10     0     0
11     0     0
12     0     0
13     0     0
14     0     0
15     0     0
16     0     0
17     0     0
18     0     0
19     0     0
20     0     0
21     0     0
22     0     0
23     0     0
24     0     0
25     0     0
26     0     0
27     0     0
28     0     0
29     0     0
30     0     0
31     0     0
32     0     0
33     0     0
34     0     0
35     0     0
36     0     0
37     0     0
38     0     0
39     0     0
40     0     0
41     0     0
42     0     0
43     0     0
44     0     0
45     0     0
46     0     0
47     0     0
48     0     0
49     0     0
50     0     0
51     0     0
52     0     0
53     0     0
54     0     0
55     0     0
56     0     0
57     0     0
58     0     0
59     0     0

0     1     0
1     1     0.0
2     1     0.0
3     1     0.0
4     1     0.0
5     1     0.0
6     1     1.42108547152e-13
7     1     3.69482222595e-12
8     1     8.28492829896e-11
9     1     1.02374997368e-09
10     1     1.1125536048e-08
11     1     8.73180283634e-08
12     1     6.11054105093e-07
13     1     3.43034798789e-06
14     1     1.73498962397e-05
15     1     7.43584635643e-05
16     1     0.000289528055504
17     1     0.00098761417064
18     1     0.0030829889262
19     1     0.00862472408102
20     1     0.0222397966046
21     1     0.052306961768
22     1     0.11438844254
23     1     0.232100155896
24     1     0.444079235849
25     1     0.807728796856
26     1     1.42907568116
27     1     2.5340676999
28     1     4.74020924496
29     1     10
30     1     4.74020924496
31     1     2.5340676999
32     1     1.42907568116
33     1     0.807728796856
34     1     0.444079235849
35     1     0.232100155896
36     1     0.11438844254
37     1     0.052306961768
38     1     0.0222397966046
39     1     0.00862472408102
40     1     0.0030829889262
41     1     0.00098761417064
42     1     0.000289528055504
43     1     7.43584635643e-05
44     1     1.73498962397e-05
45     1     3.43034798789e-06
46     1     6.11054105093e-07
47     1     8.73180283634e-08
48     1     1.1125536048e-08
49     1     1.02374997368e-09
50     1     8.28492829896e-11
51     1     3.69482222595e-12
52     1     1.42108547152e-13
53     1     0.0
54     1     0.0
55     1     0.0
56     1     0.0
57     1     0.0
58     1     0.0
59     1     0

0     2     0
1     2     0.0
2     2     0.0
3     2     0.0
4     2     0.0
5     2     0.0
6     2     1.42108547152e-13
7     2     6.8212102633e-12
8     2     1.27613475343e-10
9     2     1.90766513697e-09
10     2     1.90070181816e-08
11     2     1.63711320056e-07
12     2     1.09145219085e-06
13     2     6.45760337648e-06
14     2     3.1725130043e-05
15     2     0.00014031616729
16     2     0.000536506080664
17     2     0.00186516483382
18     2     0.0057537909808
19     2     0.0162689839749
20     2     0.0415926205291
21     2     0.098222612296
22     2     0.21300465929
23     2     0.430668955551
24     2     0.812408003586
25     2     1.44886428595
26     2     2.4614691518
27     2     4.04077259679
28     2     6.46673708843
29     2     10
30     2     6.46673708843
31     2     4.04077259679
32     2     2.4614691518
33     2     1.44886428595
34     2     0.812408003586
35     2     0.430668955551
36     2     0.21300465929
37     2     0.098222612296
38     2     0.0415926205291
39     2     0.0162689839749
40     2     0.0057537909808
41     2     0.00186516483382
42     2     0.000536506080664
43     2     0.00014031616729
44     2     3.1725130043e-05
45     2     6.45760337648e-06
46     2     1.09145219085e-06
47     2     1.63711320056e-07
48     2     1.90070181816e-08
49     2     1.90766513697e-09
50     2     1.27613475343e-10
51     2     6.8212102633e-12
52     2     1.42108547152e-13
53     2     0.0
54     2     0.0
55     2     0.0
56     2     0.0
57     2     0.0
58     2     0.0
59     2     0

0     3     0
1     3     0.0
2     3     0.0
3     3     0.0
4     3     0.0
5     3     0.0
6     3     1.42108547152e-13
7     3     6.8212102633e-12
8     3     1.60440549735e-10
9     3     2.24588347919e-09
10     3     2.49768561389e-08
11     3     2.06266292935e-07
12     3     1.46324353523e-06
13     3     8.43086354507e-06
14     3     4.3005566539e-05
15     3     0.000186995469278
16     3     0.000731748251752
17     3     0.00251523875761
18     3     0.00786637324367
19     3     0.0220591450778
20     3     0.0567693291605
21     3     0.133045450914
22     3     0.288454640366
23     3     0.577145022522
24     3     1.07785956288
25     3     1.8822555839
26     3     3.10108989113
27     3     4.83740972653
28     3     7.16590212888
29     3     10
30     3     7.16590212888
31     3     4.83740972653
32     3     3.10108989113
33     3     1.8822555839
34     3     1.07785956288
35     3     0.577145022522
36     3     0.288454640366
37     3     0.133045450914
38     3     0.0567693291605
39     3     0.0220591450778
40     3     0.00786637324367
41     3     0.00251523875761
42     3     0.000731748251752
43     3     0.000186995469278
44     3     4.3005566539e-05
45     3     8.43086354507e-06
46     3     1.46324353523e-06
47     3     2.06266292935e-07
48     3     2.49768561389e-08
49     3     2.24588347919e-09
50     3     1.60440549735e-10
51     3     6.8212102633e-12
52     3     1.42108547152e-13
53     3     0.0
54     3     0.0
55     3     0.0
56     3     0.0
57     3     0.0
58     3     0.0
59     3     0

0     4     0
1     4     0.0
2     4     0.0
3     4     0.0
4     4     0.0
5     4     0.0
6     4     1.42108547152e-13
7     4     6.8212102633e-12
8     4     1.60440549735e-10
9     4     2.4647306418e-09
10     4     2.67723976322e-08
11     4     2.34911112784e-07
12     4     1.63505120554e-06
13     4     9.7946394817e-06
14     4     4.92954777087e-05
15     4     0.000219792575535
16     4     0.000852078430569
17     4     0.00297542487715
18     4     0.00924175534422
19     4     0.026147710289
20     4     0.0668886945807
21     4     0.157230704099
22     4     0.338474505951
23     4     0.674824959115
24     4     1.24582149486
25     4     2.14691336481
26     4     3.45995750628
27     4     5.24127412496
28     4     7.46838495882
29     4     10
30     4     7.46838495882
31     4     5.24127412496
32     4     3.45995750628
33     4     2.14691336481
34     4     1.24582149486
35     4     0.674824959115
36     4     0.338474505951
37     4     0.157230704099
38     4     0.0668886945807
39     4     0.026147710289
40     4     0.00924175534422
41     4     0.00297542487715
42     4     0.000852078430569
43     4     0.000219792575535
44     4     4.92954777087e-05
45     4     9.7946394817e-06
46     4     1.63505120554e-06
47     4     2.34911112784e-07
48     4     2.67723976322e-08
49     4     2.4647306418e-09
50     4     1.60440549735e-10
51     4     6.8212102633e-12
52     4     1.42108547152e-13
53     4     0.0
54     4     0.0
55     4     0.0
56     4     0.0
57     4     0.0
58     4     0.0
59     4     0

0     5     0
1     5     0.0
2     5     0.0
3     5     0.0
4     5     0.0
5     5     0.0
6     5     1.42108547152e-13
7     5     6.8212102633e-12
8     5     1.60440549735e-10
9     5     2.4647306418e-09
10     5     2.78119216546e-08
11     5     2.42055477884e-07
12     5     1.73892530597e-06
13     5     1.03341767499e-05
14     5     5.32097648431e-05
15     5     0.000235751915341
16     5     0.000928266494356
17     5     0.00322568046045
18     5     0.0101180402832
19     5     0.0285077132258
20     5     0.0732939837745
21     5     0.171514119936
22     5     0.369373861054
23     5     0.73177963763
24     5     1.34423177342
25     5     2.29242856049
26     5     3.65009160439
27     5     5.43739433224
28     5     7.604274481
29     5     10
30     5     7.604274481
31     5     5.43739433224
